textID,ID SEQ,SEQ BIG,anno,mese,caratteri,livello,starts_at,ends_at,starts_at norm,ends_at norm,somma ripetizioni,tipologia,categorie di tipologia,struttura/contenuto,Cluster tipolegie
V015,S2846,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2847,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2848,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2849,struttura;struttura;racconto incastonato;incontro maschile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro maschile,esteriore,contenuto,interazione
V015,S2851,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2852,struttura;struttura;racconto incastonato;rivelazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V015,S2853,struttura;struttura;racconto incastonato;metanarrazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,metanarrazione,forma,struttura,metanarrazione
V015,S2854,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2855,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2856,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2857,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2858,struttura;struttura;racconto incastonato;fuga,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,fuga,esteriore,contenuto,spostamento
V015,S2859,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2860,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2861,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2862,struttura;struttura;racconto incastonato;attesa,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,attesa,interiore,contenuto,attesa
V015,S2863,struttura;struttura;racconto incastonato;metanarrazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,metanarrazione,forma,struttura,metanarrazione
V015,S2864,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2865,struttura;struttura;racconto incastonato;rivelazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V015,S2866,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2867,struttura;struttura;racconto incastonato;metanarrazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,metanarrazione,forma,struttura,metanarrazione
V015,S2869,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2870,struttura;struttura;racconto incastonato;iniziativa/piano,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,iniziativa/piano,esteriore,contenuto,intenzione
V015,S2871,struttura;struttura;racconto incastonato;ostacolo,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,ostacolo,esteriore,contenuto,intenzione
V015,S2872,struttura;struttura;racconto incastonato;fallimento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,fallimento,esteriore,contenuto,intenzione
V015,S2873,struttura;struttura;racconto incastonato;riflessione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,riflessione,interiore,contenuto,riflessione
V015,S2885,struttura;struttura;smarrimento/dubbio;ipotesi,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,ipotesi,interiore,contenuto,ipotesi
V015,S2886,struttura;struttura;smarrimento/dubbio;ipotesi,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,ipotesi,interiore,contenuto,ipotesi
V015,S2887,struttura;struttura;smarrimento/dubbio;ipotesi,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,ipotesi,interiore,contenuto,ipotesi
V015,S2892,struttura;struttura;smarrimento/dubbio;ipotesi,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,ipotesi,interiore,contenuto,ipotesi
V015,S2893,struttura;struttura;smarrimento/dubbio;ipotesi,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,ipotesi,interiore,contenuto,ipotesi
V016,S2912,cornice;arrivo,1969,11,62895,uno,36,5691,0.1,9.0,5655,cornice,forma,struttura,cornice
V016,S2912,cornice;arrivo,1969,11,62895,due,36,2585,0.1,4.1,2549,arrivo,esteriore,contenuto,spostamento
V016,S2913,cornice;rivelazione,1969,11,62895,due,3349,3945,5.3,6.3,596,rivelazione,esteriore/interiore,contenuto,rivelazione
V016,S2914,racconto incastonato;viaggio,1969,11,62895,uno,5693,16848,9.1,26.8,11155,racconto incastonato,forma,struttura,racconto incastonato
V016,S2914,racconto incastonato;viaggio,1969,11,62895,due,6515,7739,10.4,12.3,1224,viaggio,esteriore,contenuto,spostamento
V016,S2915,racconto incastonato;incontro maschile;aggressione/scontro,1969,11,62895,due,7740,8582,12.3,13.6,842,incontro maschile,esteriore,contenuto,interazione
V016,S2916,racconto incastonato;incontro femminile;scena erotica,1969,11,62895,due,8583,9983,13.6,15.9,1400,incontro femminile,esteriore,contenuto,interazione
V016,S2917,racconto incastonato;viaggio,1969,11,62895,due,9984,10466,15.9,16.6,482,viaggio,esteriore,contenuto,spostamento
V016,S2918,racconto incastonato;matrimonio,1969,11,62895,due,10467,11490,16.6,18.3,1023,matrimonio,esteriore,contenuto,interazione
V016,S2919,racconto incastonato;viaggio,1969,11,62895,due,11491,12070,18.3,19.2,579,viaggio,esteriore,contenuto,spostamento
V016,S2920,racconto incastonato;incontro femminile;aggressione/scontro,1969,11,62895,due,13470,15580,21.4,24.8,2110,incontro femminile,esteriore,contenuto,interazione
V016,S2921,racconto incastonato;incontro femminile;morte,1969,11,62895,due,15581,16848,24.8,26.8,1267,incontro femminile,esteriore,contenuto,interazione
V016,S2922,racconto incastonato;incontro femminile,1969,11,62895,uno,16850,25273,26.8,40.2,8423,racconto incastonato,forma,struttura,racconto incastonato
V016,S2922,racconto incastonato;incontro femminile,1969,11,62895,due,19501,19942,31.0,31.7,441,incontro femminile,esteriore,contenuto,interazione
V016,S2923,racconto incastonato;incontro maschile,1969,11,62895,due,19943,22690,31.7,36.1,2747,incontro maschile,esteriore,contenuto,interazione
V016,S2924,racconto incastonato;città magica,1969,11,62895,due,22691,24092,36.1,38.3,1401,città magica,esteriore,contenuto,situazione
V016,S2925,racconto incastonato;incontro femminile,1969,11,62895,due,24093,25273,38.3,40.2,1180,incontro femminile,esteriore,contenuto,interazione
V016,S2926,racconto incastonato;incontro femminile;scena erotica,1969,11,62895,uno,25275,30351,40.2,48.3,5076,racconto incastonato,forma,struttura,racconto incastonato
V016,S2926,racconto incastonato;incontro femminile;scena erotica,1969,11,62895,due,26093,28395,41.5,45.1,2302,incontro femminile,esteriore,contenuto,interazione
V016,S2927,racconto incastonato;incontro maschile;rivelazione,1969,11,62895,due,28396,29885,45.1,47.5,1489,incontro maschile,esteriore,contenuto,interazione
V016,S2928,racconto incastonato;incontro maschile,1969,11,62895,due,29886,30351,47.5,48.3,465,incontro maschile,esteriore,contenuto,interazione
V016,S2929,racconto incastonato;viaggio,1969,11,62895,uno,30353,34495,48.3,54.8,4142,racconto incastonato,forma,struttura,racconto incastonato
V016,S2929,racconto incastonato;viaggio,1969,11,62895,due,31911,32428,50.7,51.6,517,viaggio,esteriore,contenuto,spostamento
V016,S2930,racconto incastonato;città magica,1969,11,62895,due,33211,34151,52.8,54.3,940,città magica,esteriore,contenuto,situazione
V016,S2931,racconto incastonato;incontro maschile;aggressione/scontro,1969,11,62895,due,34152,34495,54.3,54.8,343,incontro maschile,esteriore,contenuto,interazione
V016,S2932,racconto incastonato;guerra,1969,11,62895,uno,34498,43172,54.9,68.6,8674,racconto incastonato,forma,struttura,racconto incastonato
V016,S2932,racconto incastonato;guerra,1969,11,62895,due,35068,35934,55.8,57.1,866,guerra,esteriore,contenuto,situazione
V016,S2933,racconto incastonato;incontro femminile,1969,11,62895,due,35935,36262,57.1,57.7,327,incontro femminile,esteriore,contenuto,interazione
V016,S2934,racconto incastonato;viaggio,1969,11,62895,due,36263,37828,57.7,60.1,1565,viaggio,esteriore,contenuto,spostamento
V016,S2935,racconto incastonato;rivelazione,1969,11,62895,due,37829,38758,60.1,61.6,929,rivelazione,esteriore/interiore,contenuto,rivelazione
V016,S2936,racconto incastonato;incontro femminile,1969,11,62895,due,40881,41250,65.0,65.6,369,incontro femminile,esteriore,contenuto,interazione
V016,S2937,racconto incastonato;incontro maschile,1969,11,62895,uno,43174,49992,68.6,79.5,6818,racconto incastonato,forma,struttura,racconto incastonato
V016,S2937,racconto incastonato;incontro maschile,1969,11,62895,due,44208,46682,70.3,74.2,2474,incontro maschile,esteriore,contenuto,interazione
V016,S2938,racconto incastonato;incontro maschile,1969,11,62895,due,46683,47769,74.2,76.0,1086,incontro maschile,esteriore,contenuto,interazione
V016,S2939,racconto incastonato;viaggio,1969,11,62895,due,47770,48333,76.0,76.8,563,viaggio,esteriore,contenuto,spostamento
V016,S2940,racconto incastonato;città magica,1969,11,62895,due,48334,48789,76.8,77.6,455,città magica,esteriore,contenuto,situazione
V016,S2941,racconto incastonato;incontro maschile,1969,11,62895,due,48972,49992,77.9,79.5,1020,incontro maschile,esteriore,contenuto,interazione
V016,S2942,racconto incastonato;racconto incastonato;incontro maschile,1969,11,62895,uno,49994,58192,79.5,92.5,8198,racconto incastonato,forma,struttura,racconto incastonato
V016,S2942,racconto incastonato;racconto incastonato;incontro maschile,1969,11,62895,due,50923,54181,81.0,86.1,3258,racconto incastonato,forma,struttura,racconto incastonato
V016,S2943,racconto incastonato;racconto incastonato;incontro maschile,1969,11,62895,due,50923,54181,81.0,86.1,3258,racconto incastonato,forma,struttura,racconto incastonato
V016,S2944,racconto incastonato;racconto incastonato;città magica,1969,11,62895,due,50923,54181,81.0,86.1,3258,racconto incastonato,forma,struttura,racconto incastonato
V016,S2945,racconto incastonato;racconto incastonato;incontro femminile;aggressione/scontro,1969,11,62895,due,50923,54181,81.0,86.1,3258,racconto incastonato,forma,struttura,racconto incastonato
V016,S2946,racconto incastonato;racconto incastonato;incontro maschile;aggressione/scontro,1969,11,62895,due,54182,55837,86.1,88.8,1655,racconto incastonato,forma,struttura,racconto incastonato
V016,S2947,racconto incastonato;racconto incastonato;rivelazione,1969,11,62895,due,54182,55837,86.1,88.8,1655,racconto incastonato,forma,struttura,racconto incastonato
V016,S2948,racconto incastonato;racconto incastonato;città magica,1969,11,62895,due,54182,55837,86.1,88.8,1655,racconto incastonato,forma,struttura,racconto incastonato
V016,S2949,racconto incastonato;racconto incastonato;incontro maschile,1969,11,62895,due,54182,55837,86.1,88.8,1655,racconto incastonato,forma,struttura,racconto incastonato
V016,S2950,racconto incastonato;racconto incastonato;incontro maschile;aggressione/scontro,1969,11,62895,due,55838,58192,88.8,92.5,2354,racconto incastonato,forma,struttura,racconto incastonato
V016,S2951,racconto incastonato;racconto incastonato;incontro femminile,1969,11,62895,due,55838,58192,88.8,92.5,2354,racconto incastonato,forma,struttura,racconto incastonato
V016,S2952,racconto incastonato;racconto incastonato;incontro maschile,1969,11,62895,due,58735,60917,93.4,96.9,2182,racconto incastonato,forma,struttura,racconto incastonato
V016,S2953,racconto incastonato;racconto incastonato;viaggio,1969,11,62895,due,58735,60917,93.4,96.9,2182,racconto incastonato,forma,struttura,racconto incastonato
V016,S2954,racconto incastonato;racconto incastonato;incontro femminile,1969,11,62895,due,58735,60917,93.4,96.9,2182,racconto incastonato,forma,struttura,racconto incastonato
V016,S2955,racconto incastonato;racconto incastonato;incontro maschile,1969,11,62895,due,60918,62895,96.9,100.0,1977,racconto incastonato,forma,struttura,racconto incastonato
V016,S2956,racconto incastonato;racconto incastonato;incontro maschile;aggressione/scontro,1969,11,62895,due,60918,62895,96.9,100.0,1977,racconto incastonato,forma,struttura,racconto incastonato
V016,S2915,racconto incastonato;incontro maschile;aggressione/scontro,1969,11,62895,tre,584241,606616,928.9,964.5,22375,aggressione/scontro,esteriore,contenuto,interazione
V016,S2916,racconto incastonato;incontro femminile;scena erotica,1969,11,62895,tre,584241,606616,928.9,964.5,22375,scena erotica,esteriore,contenuto,interazione
V016,S2920,racconto incastonato;incontro femminile;aggressione/scontro,1969,11,62895,tre,584241,606616,928.9,964.5,22375,aggressione/scontro,esteriore,contenuto,interazione
V016,S2921,racconto incastonato;incontro femminile;morte,1969,11,62895,tre,584241,606616,928.9,964.5,22375,morte,esteriore/interiore,contenuto,morte
V016,S2926,racconto incastonato;incontro femminile;scena erotica,1969,11,62895,tre,584241,606616,928.9,964.5,22375,scena erotica,esteriore,contenuto,interazione
V016,S2927,racconto incastonato;incontro maschile;rivelazione,1969,11,62895,tre,584241,606616,928.9,964.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V016,S2931,racconto incastonato;incontro maschile;aggressione/scontro,1969,11,62895,tre,584241,606616,928.9,964.5,22375,aggressione/scontro,esteriore,contenuto,interazione
V016,S2942,racconto incastonato;racconto incastonato;incontro maschile,1969,11,62895,tre,584241,606616,928.9,964.5,22375,incontro maschile,esteriore,contenuto,interazione
V016,S2943,racconto incastonato;racconto incastonato;incontro maschile,1969,11,62895,tre,584241,606616,928.9,964.5,22375,incontro maschile,esteriore,contenuto,interazione
V016,S2944,racconto incastonato;racconto incastonato;città magica,1969,11,62895,tre,584241,606616,928.9,964.5,22375,città magica,esteriore,contenuto,situazione
V016,S2945,racconto incastonato;racconto incastonato;incontro femminile;aggressione/scontro,1969,11,62895,tre,584241,606616,928.9,964.5,22375,incontro femminile,esteriore,contenuto,interazione
V016,S2946,racconto incastonato;racconto incastonato;incontro maschile;aggressione/scontro,1969,11,62895,tre,584241,606616,928.9,964.5,22375,incontro maschile,esteriore,contenuto,interazione
V016,S2947,racconto incastonato;racconto incastonato;rivelazione,1969,11,62895,tre,584241,606616,928.9,964.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V016,S2948,racconto incastonato;racconto incastonato;città magica,1969,11,62895,tre,584241,606616,928.9,964.5,22375,città magica,esteriore,contenuto,situazione
V016,S2949,racconto incastonato;racconto incastonato;incontro maschile,1969,11,62895,tre,584241,606616,928.9,964.5,22375,incontro maschile,esteriore,contenuto,interazione
