id	Fonte	Titolo Fonte	Pubblicazione Fonte	Pubblicazioni Id	Pubblicazioni Titoli	year	Occorrenza	Parte di	Parte di ID	nominato/Generico	Scala	Luogo desunto	I	C	F	Localizzabile	Terrestre	Inventato	Categoria	Start	End	Nota	Tema	Tema_old
L01166	S156	La glaciazione	altro	«Corriere della sera»	«Corriere della sera»	1975	casa			generico			x			no	sì	-	Terrestri generici	1641	1645		mare	mare
L01167	S156	La glaciazione	altro	«Corriere della sera»	«Corriere della sera»	1975	mare artico			nominato	mare					sì	sì	no	Terrestri localizzabili	4537	4548		mare	mare
L01168	S156	La glaciazione	altro	«Corriere della sera»	«Corriere della sera»	1975	stanza	casa	L01166	generico					x	no	sì	-	Terrestri generici	5814	5820		mare	mare
L01169	S157	L'uomo di Neanderthal	altro	Aa. Vv., Le interviste imposibili	Aa. Vv., Le interviste imposibili	1975	Neander			nominato	territorio		x	x	x	sì	sì	no	Terrestri localizzabili	82	89		nessuno	nessuno
L01170	S158	Montezuma	altro	Aa. Vv., Le interviste imposibili	Aa. Vv., Le interviste imposibili	1975	rovine	Impero (atzeco)	L01171	generico			x		x	sì	sì	-	Terrestri generici	13765	13771		nessuno	nessuno
L01171	S158	Montezuma	altro	Aa. Vv., Le interviste imposibili	Aa. Vv., Le interviste imposibili	1975	Impero (atzeco)			nominato	impero					sì	sì	no	Terrestri localizzabili	18186	18192		nessuno	nessuno
L01172	S159	Prima che tu dica «Pronto»	altro	«Corriere della sera»	«Corriere della sera»	1975	città	Europa	L01170	generico			x		x	sì	sì	-	Terrestri generici	370	375		metropoli	metropoli
L01173	S159	Prima che tu dica «Pronto»	altro	«Corriere della sera»	«Corriere della sera»	1975	Europa			nominato	continente					sì	sì	no	Terrestri localizzabili	482	488		metropoli	metropoli
L01174	S160	La corsa delle giraffe	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	zoo di Vincennes	Parigi	L01175	nominato	landmark		x		x	sì	sì	no	Terrestri localizzabili	47	63		metropoli	metropoli
L01175	S160	La corsa delle giraffe	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	Parigi			nominato	comune	sì				sì	sì	no	Terrestri localizzabili	-	-		metropoli	metropoli
L01176	S161	Del mordersi la lingua	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	no ambientazione			-			-	-	-	-	-	-	Nessuna ambientazione	-	-		nessuno	nessuno
L01177	S162	Il fischio del merlo	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	prato			generico			x		x	no	sì	-	Terrestri generici	3060	3065		nessuno	nessuno
L01178	S162	Il fischio del merlo	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	giardino			generico			x		x	no	sì	-	Terrestri generici	5174	5182		nessuno	nessuno
L01179	S163	Del prendersela coi giovani	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	no ambientazione			-			-	-	-	-	-	-	Nessuna ambientazione	-	-		nessuno	nessuno
L01180	S164	Lettura di un'onda	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	mare			generico				x		no	sì	-	Terrestri generici	23	27		mare	mare
L01181	S164	Lettura di un'onda	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	riva			generico			x			no	sì	-	Terrestri generici	77	81		mare	mare
L01182	S164	Lettura di un'onda	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	costa			generico						no	sì	-	Terrestri generici	1422	1427		mare	mare
L01183	S164	Lettura di un'onda	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	spiaggia			generico					x	no	sì	-	Terrestri generici	4081	4089		mare	mare
L01184	S165	La pantofola spaiata	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	Oriente			nominato	territorio					sì	sì	no	Terrestri localizzabili	50	57		nessuno	viaggio
L01185	S165	La pantofola spaiata	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	bazar	Oriente	L01184	generico			x	x		no	sì	-	Terrestri generici	95	100		nessuno	viaggio
L01186	S165	La pantofola spaiata	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1975	casa			generico					x	no	sì	-	Terrestri generici	133	137		nessuno	viaggio
L01187	S166	Un chilo e mezzo di grasso d'oca	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1976	charcuterie	Parigi	L01188	generico			x		x	sì	sì	no	Terrestri generici	510	521		metropoli	metropoli
L01188	S166	Un chilo e mezzo di grasso d'oca	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1976	Parigi			nominato	comune					sì	sì	no	Terrestri localizzabili	525	531		metropoli	metropoli
L01189	S166	Un chilo e mezzo di grasso d'oca	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1976	quartiere	Parigi	L01188	generico						sì	sì	-	Terrestri generici	727	736		metropoli	metropoli
L01190	S167	Altre città	altro	L'atelier de l'artiste	L'atelier de l'artiste	1976	letto	città	L01191	generico						no	sì	no	Terrestri generici	339	344		paesaggio urbano	paesaggio urbano
L01191	S167	Altre città	altro	L'atelier de l'artiste	L'atelier de l'artiste	1976	città			generico						no	sì	-	Terrestri generici	2930	2935		paesaggio urbano	paesaggio urbano
L01192	S168	Serpenti e teschi	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1976	Messico			nominato						sì	sì	no	Terrestri localizzabili	22	29		nessuno	viaggio
L01193	S168	Serpenti e teschi	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1976	Tula	Messico	L01192	nominato	città antica					sì	sì	no	Terrestri localizzabili	76	80		nessuno	viaggio
L01194	S168	Serpenti e teschi	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1976	Tempio della Stella del Mattino	Tula	L01193	nominato	landmark					sì	sì	no	Terrestri localizzabili	457	488		nessuno	viaggio
L01195	S168	Serpenti e teschi	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1976	Muro dei Serpenti	Tula	L01193	nominato	landmark					sì	sì	no	Terrestri localizzabili	4418	4435		nessuno	viaggio
L01196	S169	Il richiamo dell'acqua	altro	-V. Gobbi/S. Toresella, Acquedotti ieri e oggi	-V. Gobbi/S. Toresella, Acquedotti ieri e oggi	1976	doccia (bagno)			generico			x		x	no	sì	no	Terrestri generici	56	62		nessuno	nessuno
L01197	S170	L'aiola di sabbia	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1977	Tempio Ryoanji	Kyoto	L01198	nominato	landmark		x		x	sì	sì	no	Terrestri localizzabili	326	340		nessuno	viaggio
L01198	S170	L'aiola di sabbia	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1977	Kyoto	Giappone	L01199	nominato	comune					sì	sì	no	Terrestri localizzabili	344	349		nessuno	viaggio
L01199	S170	L'aiola di sabbia	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1977	Giappone			nominato	nazione					sì	sì	no	Terrestri localizzabili	2041	2049		nessuno	viaggio
L01200	S171	La poubelle agréée	altro	«Paragone»	«Paragone»	1977	cucina	Quattordicesimo Arrodissement	L01205	generico			x		x	sì	sì	no	Terrestri generici	467	473		metropoli	metropoli
L01201	S171	La poubelle agréée	altro	«Paragone»	«Paragone»	1977	scale	Quattordicesimo Arrodissement	L01205	generico						sì	sì	no	Terrestri generici	2043	2048		metropoli	metropoli
L01202	S171	La poubelle agréée	altro	«Paragone»	«Paragone»	1977	Parigi			nominato	comune					sì	sì	no	Terrestri localizzabili	2674	2680		metropoli	metropoli
L01203	S171	La poubelle agréée	altro	«Paragone»	«Paragone»	1977	garage	Quattordicesimo Arrodissement	L01205	generico						sì	sì	no	Terrestri generici	3532	3538		metropoli	metropoli
L01204	S171	La poubelle agréée	altro	«Paragone»	«Paragone»	1977	marciapiede	Quattordicesimo Arrodissement	L01205	generico						sì	sì	no	Terrestri generici	33282	33293		metropoli	metropoli
L01205	S171	La poubelle agréée	altro	«Paragone»	«Paragone»	1977	Quattordicesimo Arrodissement	Parigi	L01202	nominato	territorio (quartiere)					sì	sì	no	Terrestri localizzabili	33298	33328		metropoli	metropoli
L01206	S172	Il seno nudo	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1977	spiaggia			generico			x	x	x	no	sì	-	Terrestri generici	50	58		nessuno	nessuno
L01207	S172	Il seno nudo	raccolta	«Corriere della sera»;V022	«Corriere della sera»;Palomar	1977	costa			generico						no	sì	-	Terrestri generici	1949	1954		nessuno	nessuno
L01208	S173	Il crollo del tempo	altro	«Il Caffè»	«Il Caffè»	1977	collina			generico			x			no	sì	-	Terrestri generici	856	863		nessuno	nessuno
L01209	S173	Il crollo del tempo	altro	«Il Caffè»	«Il Caffè»	1977	strada			generico						no	sì	-	Terrestri generici	4096	4102		nessuno	nessuno
L01210	S173	Il crollo del tempo	altro	«Il Caffè»	«Il Caffè»	1977	casa			generico					x	no	sì	-	Terrestri generici	6965	6969		nessuno	nessuno
L01211	S174	Parafrasi	altro	Paraphrases	Paraphrases	1978	no ambientazione			-			-	-	-	-	-	-	Nessuna ambientazione	-	-		nessuno	nessuno
L01212	S175	Lo specchio e il bersaglio	altro	«Corriere della sera»	«Corriere della sera»	1978	distese			generico						no	sì	-	Terrestri generici	9301	9308		nessuno	nessuno
L01213	S175	Lo specchio e il bersaglio	altro	«Corriere della sera»	«Corriere della sera»	1978	sabbia			generico						no	sì	-	Terrestri generici	9452	9458		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01214	S175	Lo specchio e il bersaglio	altro	«Corriere della sera»	«Corriere della sera»	1978	città			generico						no	sì	-	Terrestri generici	11118	11123		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01215	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	libreria			generico			x			no	sì	-	Terrestri generici	3638	3646		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01216	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	autobus			generico						no	sì	-	Terrestri generici	7967	7974		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01217	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	macchina			generico						no	sì	-	Terrestri generici	8410	8418		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01218	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	ufficio			generico						no	sì	-	Terrestri generici	8712	8719		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01219	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	stanza			generico				x		no	sì	-	Terrestri generici	10463	10469		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01220	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	stazione	città	L01223	generico			x			no	sì	-	Terrestri generici	12736	12744		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01221	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	bar	stazione	L01220	generico						no	sì	-	Terrestri generici	13327	13330		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01222	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	cabina telefonica	stazione	L01220	generico						no	sì	-	Terrestri generici	15235	15252		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01223	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	città			generico						no	sì	-	Terrestri generici	20266	20271		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01224	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	cucina	casa	L01226	generico			x			no	sì	-	Terrestri generici	56226	56232		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01225	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	Kudgiwa			nominato	comune					no	sì	sì	Terrestri Inventati	56281	56288		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01226	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	casa	Kudgiwa	L01225	generico						no	sì	-	Terrestri generici	58393	58397		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01227	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	università			generico						no	sì	-	Terrestri generici	75830	75840		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01228	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	Istituto di lingue e letterature botno-ugriche	università	L01227	nominato	landmark					no	sì	sì	Terrestri Inventati	80573	80619		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01229	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	Petkwo			nominato	comune		x			no	sì	sì	Terrestri Inventati	87861	87867		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01230	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	Pensione Kudgiwa	Petkwo	L01229	nominato	landmark					no	sì	sì	Terrestri Inventati	87920	87936		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01231	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	osservatorio	Petkwo	L01229	generico						no	sì	-	Terrestri generici	88189	88201		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01232	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	porto	Petkwo	L01229	generico						no	sì	-	Terrestri generici	89572	89577		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01233	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	belvedere	Petkwo	L01229	generico						no	sì	-	Terrestri generici	91018	91027		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01234	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	promontorio	Petkwo	L01229	generico						no	sì	-	Terrestri generici	91670	91681		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01235	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	molo	Petkwo	L01229	generico						no	sì	-	Terrestri generici	98406	98410		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01236	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	Albergo (del Giglio Marino)	Petkwo	L01229	nominato	landmark					no	sì	sì	Terrestri Inventati	100062	100069		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01237	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	piazzale	Petkwo	L01229	generico						no	sì	-	Terrestri generici	100197	100205		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01238	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	La Stella della Svezia	Petkwo	L01229	nominato	landmark (osteria)					no	sì	sì	Terrestri Inventati	106307	106329		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01239	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	cimitero	Petkwo	L01229	generico						no	sì	-	Terrestri generici	109845	109853		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01240	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	sala	università	L01227	generico						no	sì	-	Terrestri generici	125785	125789		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01241	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	città			generico			x			no	sì	-	Terrestri generici	129096	129101		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01242	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	strada	città	L01241	generico						no	sì	-	Terrestri generici	129520	129526		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01243	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	stanza	città	L01241	generico						no	sì	-	Terrestri generici	148644	148650		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01244	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	caffè			generico						no	sì	-	Terrestri generici	154487	154492		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01245	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	casa editrice			generico						no	sì	-	Terrestri generici	160263	160276		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01246	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	sotterraneo	Parigi	L01247	generico			x			sì	sì	-	Terrestri generici	176824	176835		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01247	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	Parigi			nominato	comune					sì	sì	no	Terrestri localizzabili	178102	178108		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
L01248	V021	Se una notte d'inverno un viaggiatore	romanzo	V021	Se una notte d'inverno un viaggiatore	1979	parcheggio	Faubourg Saint-Antoine	L01249	generico						sì	sì	-	Terrestri generici	190641	190651		paesaggio urbano;metropoli	paesaggio urbano;viaggio;metropoli
